appliance_name,local_time,current_power,distance_ultrasonic,distance_bluetooth,distance_ultrawideband,user_presence_detected
lamp,2025-03-09 21:21:37,10306,0,0,0,1
lamp,2025-03-09 21:21:47,10360,0,0,0,1
lamp,2025-03-09 21:21:59,10429,0,0,0,1
lamp,2025-03-09 21:22:09,10306,0,0,0,1
lamp,2025-03-09 21:22:20,10159,0,0,0,1
lamp,2025-03-09 21:22:32,9948,0,0,0,1
lamp,2025-03-09 21:22:42,10168,0,0,0,1
lamp,2025-03-09 21:22:54,10266,0,0,0,1
lamp,2025-03-09 21:23:06,9999,0,0,0,1
lamp,2025-03-09 21:23:17,10326,0,0,0,1
lamp,2025-03-09 21:23:28,10238,0,0,0,1
lamp,2025-03-09 21:23:39,10155,0,0,0,1
lamp,2025-03-09 21:23:49,10374,0,0,0,1
lamp,2025-03-09 21:23:59,10041,0,0,0,1
lamp,2025-03-09 21:24:11,10491,0,0,0,1
lamp,2025-03-09 21:24:21,10362,0,0,0,1
lamp,2025-03-09 21:24:32,10425,0,0,0,1
lamp,2025-03-09 21:24:44,10310,0,0,0,1
lamp,2025-03-09 21:24:55,10432,0,0,0,1
lamp,2025-03-09 21:25:06,10410,0,0,0,1
lamp,2025-03-09 21:25:17,10398,0,0,0,1
lamp,2025-03-09 21:25:28,10409,0,0,0,1
lamp,2025-03-09 21:25:40,10358,0,0,0,1
lamp,2025-03-09 21:25:51,10355,0,0,0,1
lamp,2025-03-09 21:26:02,10209,0,0,0,1
lamp,2025-03-09 21:26:13,10458,0,0,0,1
lamp,2025-03-09 21:26:24,10311,0,0,0,1
lamp,2025-03-09 21:26:35,10259,0,0,0,1
lamp,2025-03-09 21:26:47,10310,0,0,0,1
lamp,2025-03-09 21:26:57,10367,0,0,0,1
lamp,2025-03-09 21:27:09,10119,0,0,0,1
lamp,2025-03-09 21:27:20,10317,0,0,0,1
lamp,2025-03-09 21:27:30,10129,0,0,0,1
lamp,2025-03-09 21:27:40,10136,0,0,0,1
lamp,2025-03-09 21:27:51,10507,0,0,0,1
lamp,2025-03-09 21:28:02,10259,0,0,0,1
lamp,2025-03-09 21:28:12,10253,0,0,0,1
lamp,2025-03-09 21:28:24,10604,0,0,0,1
lamp,2025-03-09 21:28:36,10194,0,0,0,1
lamp,2025-03-09 21:28:47,10358,0,0,0,1
lamp,2025-03-09 21:29:01,10501,0,0,0,1
lamp,2025-03-09 21:29:12,10342,0,0,0,1
lamp,2025-03-09 21:29:22,10111,0,0,0,1
lamp,2025-03-09 21:29:33,10467,0,0,0,1
lamp,2025-03-09 21:29:43,10193,0,0,0,1
lamp,2025-03-09 21:29:54,10270,0,0,0,1
lamp,2025-03-09 21:30:06,10115,0,0,0,1
lamp,2025-03-09 21:30:17,10209,0,0,0,1
lamp,2025-03-09 21:30:29,10164,0,0,0,1
lamp,2025-03-09 21:30:40,10168,0,0,0,1
lamp,2025-03-09 21:30:51,10087,0,0,0,1
lamp,2025-03-09 21:31:01,10478,0,0,0,1
lamp,2025-03-09 21:31:13,10220,0,0,0,1
lamp,2025-03-09 21:31:24,10316,0,0,0,1
lamp,2025-03-09 21:31:36,10326,0,0,0,1
lamp,2025-03-09 21:31:47,10505,0,0,0,1
lamp,2025-03-09 21:31:58,10465,0,0,0,1
lamp,2025-03-09 21:32:09,10618,0,0,0,1
lamp,2025-03-09 21:32:19,10180,0,0,0,1
lamp,2025-03-09 21:32:30,10230,0,0,0,1
lamp,2025-03-09 21:32:40,9974,0,0,0,1
lamp,2025-03-09 21:32:52,10151,0,0,0,1
lamp,2025-03-09 21:33:03,10410,0,0,0,1
lamp,2025-03-09 21:33:13,10289,0,0,0,1
lamp,2025-03-09 21:33:24,10420,0,0,0,1
lamp,2025-03-09 21:33:36,10296,0,0,0,1
lamp,2025-03-09 21:33:47,10351,0,0,0,1
lamp,2025-03-09 21:33:58,10111,0,0,0,1
lamp,2025-03-09 21:34:09,10440,0,0,0,1
lamp,2025-03-09 21:34:21,10527,0,0,0,1
lamp,2025-03-09 21:34:32,10527,0,0,0,1
lamp,2025-03-09 21:34:44,10292,0,0,0,1
lamp,2025-03-09 21:34:54,10476,0,0,0,1
lamp,2025-03-09 21:35:05,10388,0,0,0,1
lamp,2025-03-09 21:35:15,10367,0,0,0,1
lamp,2025-03-09 21:35:26,10248,0,0,0,1
lamp,2025-03-09 21:35:37,10256,0,0,0,1
lamp,2025-03-09 21:35:52,10334,0,0,0,1
lamp,2025-03-09 21:36:03,10270,0,0,0,1
lamp,2025-03-09 21:36:13,10283,0,0,0,1
lamp,2025-03-09 21:36:24,10807,0,0,0,1
lamp,2025-03-09 21:36:34,10250,0,0,0,1
lamp,2025-03-09 21:36:45,10451,0,0,0,1
lamp,2025-03-09 21:36:57,10129,0,0,0,1
lamp,2025-03-09 21:37:08,10325,0,0,0,1
lamp,2025-03-09 21:37:18,10454,0,0,0,1
lamp,2025-03-09 21:37:29,10275,0,0,0,1
lamp,2025-03-09 21:37:41,10291,0,0,0,1
lamp,2025-03-09 21:37:52,10124,0,0,0,1
lamp,2025-03-09 21:38:02,10083,0,0,0,1
lamp,2025-03-09 21:38:13,10572,0,0,0,1
lamp,2025-03-09 21:38:24,10222,0,0,0,1
lamp,2025-03-09 21:38:36,10249,0,0,0,1
lamp,2025-03-09 21:38:46,10169,0,0,0,1
lamp,2025-03-09 21:38:57,10297,0,0,0,1
lamp,2025-03-09 21:39:08,10518,0,0,0,1
lamp,2025-03-09 21:39:20,10228,0,0,0,1
lamp,2025-03-09 21:39:30,10304,0,0,0,1
lamp,2025-03-09 21:39:41,10202,0,0,0,1
lamp,2025-03-09 21:39:51,10012,0,0,0,1
lamp,2025-03-09 21:40:02,10262,0,0,0,1
lamp,2025-03-09 21:40:12,10275,0,0,0,1
lamp,2025-03-09 21:40:23,10488,0,0,0,1
lamp,2025-03-09 21:40:33,10269,0,0,0,1
lamp,2025-03-09 21:40:47,10273,0,0,0,1
lamp,2025-03-09 21:40:59,10074,0,0,0,1
lamp,2025-03-09 21:41:10,10358,0,0,0,1
lamp,2025-03-09 21:41:20,10330,0,0,0,1
lamp,2025-03-09 21:41:31,10045,0,0,0,1
lamp,2025-03-09 21:41:42,10348,0,0,0,1
lamp,2025-03-09 21:41:54,10223,0,0,0,1
lamp,2025-03-09 21:42:05,10293,0,0,0,1
lamp,2025-03-09 21:42:16,10309,0,0,0,1
lamp,2025-03-09 21:42:27,10498,0,0,0,1
lamp,2025-03-09 21:42:38,10322,0,0,0,1
lamp,2025-03-09 21:42:49,10180,0,0,0,1
lamp,2025-03-09 21:43:00,10279,0,0,0,1
lamp,2025-03-09 21:43:11,10171,0,0,0,1
lamp,2025-03-09 21:43:22,10144,0,0,0,1
lamp,2025-03-09 21:43:33,10114,0,0,0,1
lamp,2025-03-09 21:43:43,10149,0,0,0,1
lamp,2025-03-09 21:43:54,10113,0,0,0,1
lamp,2025-03-09 21:44:05,10286,0,0,0,1
lamp,2025-03-09 21:44:17,10317,0,0,0,1
lamp,2025-03-09 21:44:27,10094,0,0,0,1
lamp,2025-03-09 21:44:37,10040,0,0,0,1
lamp,2025-03-09 21:44:49,10233,0,0,0,1
lamp,2025-03-09 21:45:01,10131,0,0,0,1
lamp,2025-03-09 21:45:11,10106,0,0,0,1
lamp,2025-03-09 21:45:22,10418,0,0,0,1
lamp,2025-03-09 21:45:33,10292,0,0,0,1
lamp,2025-03-09 21:45:44,10576,0,0,0,1
lamp,2025-03-09 21:45:55,10136,0,0,0,1
lamp,2025-03-09 21:46:05,10247,0,0,0,1
lamp,2025-03-09 21:46:17,10240,0,0,0,1
lamp,2025-03-09 21:46:27,10106,0,0,0,1
lamp,2025-03-09 21:46:38,10284,0,0,0,1
lamp,2025-03-09 21:46:49,10377,0,0,0,1
lamp,2025-03-09 21:47:00,10264,0,0,0,1
lamp,2025-03-09 21:47:12,10288,0,0,0,1
lamp,2025-03-09 21:47:23,10326,0,0,0,1
lamp,2025-03-09 21:47:34,10332,0,0,0,1
lamp,2025-03-09 21:47:45,10360,0,0,0,1
lamp,2025-03-09 21:47:56,10001,0,0,0,1
lamp,2025-03-09 21:48:07,10264,0,0,0,1
lamp,2025-03-09 21:48:17,10139,0,0,0,1
lamp,2025-03-09 21:48:29,10258,0,0,0,1
lamp,2025-03-09 21:48:40,10408,0,0,0,1
lamp,2025-03-09 21:48:52,10326,0,0,0,1
lamp,2025-03-09 21:49:03,10462,0,0,0,1
lamp,2025-03-09 21:49:13,10321,0,0,0,1
lamp,2025-03-09 21:49:24,10155,0,0,0,1
lamp,2025-03-09 21:49:36,10016,0,0,0,1
lamp,2025-03-09 21:49:47,10403,0,0,0,1
lamp,2025-03-09 21:49:58,10154,0,0,0,1
lamp,2025-03-09 21:50:08,10410,0,0,0,1
lamp,2025-03-09 21:50:20,10482,0,0,0,1
lamp,2025-03-09 21:50:31,10306,0,0,0,1
lamp,2025-03-09 21:50:43,10251,0,0,0,1
lamp,2025-03-09 21:50:54,10417,0,0,0,1
lamp,2025-03-09 21:51:05,10559,0,0,0,1
lamp,2025-03-09 21:51:16,10494,0,0,0,1
lamp,2025-03-09 21:51:28,10327,0,0,0,1
lamp,2025-03-09 21:51:39,10306,0,0,0,1
lamp,2025-03-09 21:51:50,10154,0,0,0,1
lamp,2025-03-09 21:52:01,10247,0,0,0,1
lamp,2025-03-09 21:52:12,10270,0,0,0,1
lamp,2025-03-09 21:52:23,10370,0,0,0,1
lamp,2025-03-09 21:52:34,10579,0,0,0,1
lamp,2025-03-09 21:52:45,9874,0,0,0,1
lamp,2025-03-09 21:52:56,10124,0,0,0,1
lamp,2025-03-09 21:53:07,10145,0,0,0,1
lamp,2025-03-09 21:53:17,10314,0,0,0,1
lamp,2025-03-09 21:53:28,10425,0,0,0,1
lamp,2025-03-09 21:53:39,10240,0,0,0,1
lamp,2025-03-09 21:53:50,10385,0,0,0,1
lamp,2025-03-09 21:54:00,10231,0,0,0,1
lamp,2025-03-09 21:54:11,10290,0,0,0,1
lamp,2025-03-09 21:54:22,10500,0,0,0,1
lamp,2025-03-09 21:54:33,10020,0,0,0,1
lamp,2025-03-09 21:54:43,10318,0,0,0,1
lamp,2025-03-09 21:54:54,10142,0,0,0,1
lamp,2025-03-09 21:55:05,10266,0,0,0,1
lamp,2025-03-09 21:55:16,10462,0,0,0,1
lamp,2025-03-09 21:55:26,10265,0,0,0,1
lamp,2025-03-09 21:55:37,10215,0,0,0,1
lamp,2025-03-09 21:55:50,10441,0,0,0,1
lamp,2025-03-09 21:56:01,10363,0,0,0,1
lamp,2025-03-09 21:56:12,10394,0,0,0,1
lamp,2025-03-09 21:56:23,10426,0,0,0,1
lamp,2025-03-09 21:56:34,10501,0,0,0,1
lamp,2025-03-09 21:56:44,10049,0,0,0,1
lamp,2025-03-09 21:56:55,10210,0,0,0,1
lamp,2025-03-09 21:57:06,10403,0,0,0,1
lamp,2025-03-09 21:57:18,10248,0,0,0,1
lamp,2025-03-09 21:57:28,10043,0,0,0,1
lamp,2025-03-09 21:57:39,10102,0,0,0,1
lamp,2025-03-09 21:57:50,10188,0,0,0,1
lamp,2025-03-09 21:58:01,10316,0,0,0,1
lamp,2025-03-09 21:58:11,10185,0,0,0,1
lamp,2025-03-09 21:58:21,10514,0,0,0,1
lamp,2025-03-09 21:58:34,10470,0,0,0,1
lamp,2025-03-09 21:58:46,10202,0,0,0,1
lamp,2025-03-09 21:58:57,10257,0,0,0,1
lamp,2025-03-09 21:59:08,10208,0,0,0,1
lamp,2025-03-09 21:59:19,10349,0,0,0,1
lamp,2025-03-09 21:59:29,10318,0,0,0,1
lamp,2025-03-09 21:59:40,10531,0,0,0,1
lamp,2025-03-09 21:59:51,10411,0,0,0,1
lamp,2025-03-09 22:00:03,10380,0,0,0,1
lamp,2025-03-09 22:00:14,10294,0,0,0,1
lamp,2025-03-09 22:00:28,10341,0,0,0,1
lamp,2025-03-09 22:00:40,10104,0,0,0,1
lamp,2025-03-09 22:00:50,10406,0,0,0,1
lamp,2025-03-09 22:01:01,10355,0,0,0,1
lamp,2025-03-09 22:01:11,10272,0,0,0,1
lamp,2025-03-09 22:01:23,10279,0,0,0,1
lamp,2025-03-09 22:01:33,10311,0,0,0,1
lamp,2025-03-09 22:01:44,10426,0,0,0,1
lamp,2025-03-09 22:01:55,10407,0,0,0,1
lamp,2025-03-09 22:02:05,10282,0,0,0,1
lamp,2025-03-09 22:02:16,10328,0,0,0,1
lamp,2025-03-09 22:02:28,10429,0,0,0,1
lamp,2025-03-09 22:02:39,10003,0,0,0,1
lamp,2025-03-09 22:02:50,10469,0,0,0,1
lamp,2025-03-09 22:03:02,10442,0,0,0,1
lamp,2025-03-09 22:03:12,10029,0,0,0,1
lamp,2025-03-09 22:03:24,10273,0,0,0,1
lamp,2025-03-09 22:03:35,10417,0,0,0,1
lamp,2025-03-09 22:03:46,10194,0,0,0,1
lamp,2025-03-09 22:03:57,10262,0,0,0,1
lamp,2025-03-09 22:04:08,10271,0,0,0,1
lamp,2025-03-09 22:04:19,10276,0,0,0,1
lamp,2025-03-09 22:04:31,10416,0,0,0,1
lamp,2025-03-09 22:04:42,10263,0,0,0,1
lamp,2025-03-09 22:04:52,10303,0,0,0,1
lamp,2025-03-09 22:05:02,10341,0,0,0,1
lamp,2025-03-09 22:05:12,9899,0,0,0,1
lamp,2025-03-09 22:05:24,9994,0,0,0,1
lamp,2025-03-09 22:05:35,10174,0,0,0,1
lamp,2025-03-09 22:05:46,10210,0,0,0,1
lamp,2025-03-09 22:05:57,10319,0,0,0,1
lamp,2025-03-09 22:06:08,10463,0,0,0,1
lamp,2025-03-09 22:06:18,10138,0,0,0,1
lamp,2025-03-09 22:06:30,10492,0,0,0,1
lamp,2025-03-09 22:06:41,10323,0,0,0,1
lamp,2025-03-09 22:06:52,10338,0,0,0,1
lamp,2025-03-09 22:07:03,10238,0,0,0,1
lamp,2025-03-09 22:07:14,10412,0,0,0,1
lamp,2025-03-09 22:07:24,10064,0,0,0,1
lamp,2025-03-09 22:07:35,10167,0,0,0,1
lamp,2025-03-09 22:07:47,10027,0,0,0,1
lamp,2025-03-09 22:07:59,10398,0,0,0,1
lamp,2025-03-09 22:08:10,10268,0,0,0,1
lamp,2025-03-09 22:08:21,10273,0,0,0,1
lamp,2025-03-09 22:08:33,10397,0,0,0,1
lamp,2025-03-09 22:08:43,10296,0,0,0,1
lamp,2025-03-09 22:08:55,10333,0,0,0,1
lamp,2025-03-09 22:09:05,10416,0,0,0,1
lamp,2025-03-09 22:09:16,10391,0,0,0,1
lamp,2025-03-09 22:09:26,10419,0,0,0,1
lamp,2025-03-09 22:09:37,10235,0,0,0,1
lamp,2025-03-09 22:09:47,10442,0,0,0,1
lamp,2025-03-09 22:09:57,10251,0,0,0,1
lamp,2025-03-09 22:10:08,10272,0,0,0,1
lamp,2025-03-09 22:10:19,10152,0,0,0,1
lamp,2025-03-09 22:10:29,10351,0,0,0,1
lamp,2025-03-09 22:10:39,10108,0,0,0,1
lamp,2025-03-09 22:10:49,10066,0,0,0,1
lamp,2025-03-09 22:11:01,10456,0,0,0,1
lamp,2025-03-09 22:11:12,10546,0,0,0,1
lamp,2025-03-09 22:11:22,10366,0,0,0,1
lamp,2025-03-09 22:11:32,10453,0,0,0,1
lamp,2025-03-09 22:11:43,10349,0,0,0,1
lamp,2025-03-09 22:11:55,10164,0,0,0,1
lamp,2025-03-09 22:12:06,10394,0,0,0,1
lamp,2025-03-09 22:12:17,10422,0,0,0,1
lamp,2025-03-09 22:12:28,10246,0,0,0,1
lamp,2025-03-09 22:12:38,9900,0,0,0,1
lamp,2025-03-09 22:12:48,10325,0,0,0,1
lamp,2025-03-09 22:13:00,10255,0,0,0,1
lamp,2025-03-09 22:13:10,10463,0,0,0,1
lamp,2025-03-09 22:13:20,10374,0,0,0,1
lamp,2025-03-09 22:13:31,10298,0,0,0,1
lamp,2025-03-09 22:13:43,10492,0,0,0,1
lamp,2025-03-09 22:13:54,10261,0,0,0,1
lamp,2025-03-09 22:14:04,10229,0,0,0,1
lamp,2025-03-09 22:14:15,10381,0,0,0,1
lamp,2025-03-09 22:14:27,10441,0,0,0,1
lamp,2025-03-09 22:14:38,10320,0,0,0,1
lamp,2025-03-09 22:14:50,10438,0,0,0,1
lamp,2025-03-09 22:15:01,10255,0,0,0,1
lamp,2025-03-09 22:15:12,10267,0,0,0,1
lamp,2025-03-09 22:15:23,10154,0,0,0,1
lamp,2025-03-09 22:15:33,10417,0,0,0,1
lamp,2025-03-09 22:15:45,10181,0,0,0,1
lamp,2025-03-09 22:15:57,10401,0,0,0,1
lamp,2025-03-09 22:16:08,10388,0,0,0,1
lamp,2025-03-09 22:16:19,10307,0,0,0,1
lamp,2025-03-09 22:16:30,10385,0,0,0,1
lamp,2025-03-09 22:16:40,10703,0,0,0,1
lamp,2025-03-09 22:16:51,10514,0,0,0,1
lamp,2025-03-09 22:17:01,10133,0,0,0,1
lamp,2025-03-09 22:17:11,10335,0,0,0,1
lamp,2025-03-09 22:17:22,10726,0,0,0,1
lamp,2025-03-09 22:17:32,10366,0,0,0,1
lamp,2025-03-09 22:17:44,10230,0,0,0,1
lamp,2025-03-09 22:17:55,10259,0,0,0,1
lamp,2025-03-09 22:18:06,10428,0,0,0,1
lamp,2025-03-09 22:18:34,10606,0,0,0,1
lamp,2025-03-09 22:18:45,10591,0,0,0,1
lamp,2025-03-09 22:18:55,10457,0,0,0,1
lamp,2025-03-09 22:19:06,10297,0,0,0,1
lamp,2025-03-09 22:19:17,10583,0,0,0,1
lamp,2025-03-09 22:19:27,10458,0,0,0,1
lamp,2025-03-09 22:19:38,10430,0,0,0,1
lamp,2025-03-09 22:19:48,10387,0,0,0,1
lamp,2025-03-09 22:20:00,10309,0,0,0,1
lamp,2025-03-09 22:20:10,10457,0,0,0,1
lamp,2025-03-09 22:20:21,10237,0,0,0,1
lamp,2025-03-09 22:20:33,10221,0,0,0,1
lamp,2025-03-09 22:20:45,10343,0,0,0,1
lamp,2025-03-09 22:20:56,10184,0,0,0,1
lamp,2025-03-09 22:21:07,10275,0,0,0,1
lamp,2025-03-09 22:21:19,10460,0,0,0,1
lamp,2025-03-09 22:21:29,10437,0,0,0,1
lamp,2025-03-09 22:21:41,10037,0,0,0,1
lamp,2025-03-09 22:21:51,10366,0,0,0,1
lamp,2025-03-09 22:22:02,10340,0,0,0,1
lamp,2025-03-09 22:22:13,10479,0,0,0,1
lamp,2025-03-09 22:22:24,10421,0,0,0,1
lamp,2025-03-09 22:22:35,10321,0,0,0,1
lamp,2025-03-09 22:22:46,10367,0,0,0,1
lamp,2025-03-09 22:22:57,10198,0,0,0,1
lamp,2025-03-09 22:23:08,10547,0,0,0,1
lamp,2025-03-09 22:23:19,10476,0,0,0,1
lamp,2025-03-09 22:23:29,10404,0,0,0,1
lamp,2025-03-09 22:23:42,10605,0,0,0,1
lamp,2025-03-09 22:23:53,10397,0,0,0,1
lamp,2025-03-09 22:24:04,10528,0,0,0,1
lamp,2025-03-09 22:24:15,10504,0,0,0,1
lamp,2025-03-09 22:24:26,10493,0,0,0,1
lamp,2025-03-09 22:24:36,10212,0,0,0,1
lamp,2025-03-09 22:24:48,10319,0,0,0,1
lamp,2025-03-09 22:24:59,10353,0,0,0,1
lamp,2025-03-09 22:25:09,10272,0,0,0,1
lamp,2025-03-09 22:25:21,10239,0,0,0,1
lamp,2025-03-09 22:25:31,10539,0,0,0,1
lamp,2025-03-09 22:25:41,10255,0,0,0,1
lamp,2025-03-09 22:25:51,10397,0,0,0,1
lamp,2025-03-09 22:26:02,10100,0,0,0,1
lamp,2025-03-09 22:26:13,10363,0,0,0,1
lamp,2025-03-09 22:26:24,10298,0,0,0,1
lamp,2025-03-09 22:26:34,10447,0,0,0,1
lamp,2025-03-09 22:26:46,10328,0,0,0,1
lamp,2025-03-09 22:26:58,10374,0,0,0,1
lamp,2025-03-09 22:27:10,10232,0,0,0,1
lamp,2025-03-09 22:27:20,10682,0,0,0,1
lamp,2025-03-09 22:27:32,10139,0,0,0,1
lamp,2025-03-09 22:27:43,10133,0,0,0,1
lamp,2025-03-09 22:27:54,10446,0,0,0,1
lamp,2025-03-09 22:28:06,10387,0,0,0,1
lamp,2025-03-09 22:28:17,10399,0,0,0,1
lamp,2025-03-09 22:28:29,10660,0,0,0,1
lamp,2025-03-09 22:28:40,10300,0,0,0,1
lamp,2025-03-09 22:28:52,10464,0,0,0,1
lamp,2025-03-09 22:29:02,10514,0,0,0,1
lamp,2025-03-09 22:29:13,10265,0,0,0,1
lamp,2025-03-09 22:29:25,10608,0,0,0,1
lamp,2025-03-09 22:29:36,10598,0,0,0,1
lamp,2025-03-09 22:29:47,10434,0,0,0,1
lamp,2025-03-09 22:29:57,10565,0,0,0,1
lamp,2025-03-09 22:30:08,10303,0,0,0,1
lamp,2025-03-09 22:30:19,10414,0,0,0,1
lamp,2025-03-09 22:30:29,10251,0,0,0,1
lamp,2025-03-09 22:30:40,10233,0,0,0,1
lamp,2025-03-09 22:30:51,10324,0,0,0,1
lamp,2025-03-09 22:31:04,10349,0,0,0,1
lamp,2025-03-09 22:31:16,10464,0,0,0,1
lamp,2025-03-09 22:31:26,10373,0,0,0,1
lamp,2025-03-09 22:31:38,10348,0,0,0,1
lamp,2025-03-09 22:31:48,10244,0,0,0,1
lamp,2025-03-09 22:32:00,10303,0,0,0,1
lamp,2025-03-09 22:32:10,10476,0,0,0,1
lamp,2025-03-09 22:32:21,10457,0,0,0,1
lamp,2025-03-09 22:32:32,10235,0,0,0,1
lamp,2025-03-09 22:32:43,10491,0,0,0,1
lamp,2025-03-09 22:32:53,10425,0,0,0,1
lamp,2025-03-09 22:33:05,10142,0,0,0,1
lamp,2025-03-09 22:33:16,10321,0,0,0,1
lamp,2025-03-09 22:33:27,10078,0,0,0,1
lamp,2025-03-09 22:33:37,10274,0,0,0,1
lamp,2025-03-09 22:33:48,10525,0,0,0,1
lamp,2025-03-09 22:33:59,10524,0,0,0,1
lamp,2025-03-09 22:34:10,10448,0,0,0,1
lamp,2025-03-09 22:34:23,10201,0,0,0,1
lamp,2025-03-09 22:34:35,10284,0,0,0,1
lamp,2025-03-09 22:34:46,10431,0,0,0,1
lamp,2025-03-09 22:34:57,10433,0,0,0,1
lamp,2025-03-09 22:35:08,10374,0,0,0,1
lamp,2025-03-09 22:35:19,10250,0,0,0,1
lamp,2025-03-09 22:35:31,10138,0,0,0,1
lamp,2025-03-09 22:35:42,10307,0,0,0,1
lamp,2025-03-09 22:35:55,10738,0,0,0,1
lamp,2025-03-09 22:36:06,10379,0,0,0,1
lamp,2025-03-09 22:36:17,10576,0,0,0,1
lamp,2025-03-09 22:36:27,10259,0,0,0,1
lamp,2025-03-09 22:36:38,10668,0,0,0,1
lamp,2025-03-09 22:36:50,10472,0,0,0,1
lamp,2025-03-09 22:37:04,10205,0,0,0,1
lamp,2025-03-09 22:37:14,10506,0,0,0,1
lamp,2025-03-09 22:37:25,10322,0,0,0,1
lamp,2025-03-09 22:37:36,10201,0,0,0,1
lamp,2025-03-09 22:37:47,10490,0,0,0,1
lamp,2025-03-09 22:38:00,10256,0,0,0,1
lamp,2025-03-09 22:38:10,10305,0,0,0,1
lamp,2025-03-09 22:38:21,10212,0,0,0,1
lamp,2025-03-09 22:38:33,10409,0,0,0,1
lamp,2025-03-09 22:38:45,10512,0,0,0,1
lamp,2025-03-09 22:38:56,10496,0,0,0,1
lamp,2025-03-09 22:39:08,10568,0,0,0,1
lamp,2025-03-09 22:39:20,10393,0,0,0,1
lamp,2025-03-09 22:39:30,10538,0,0,0,1
lamp,2025-03-09 22:39:42,10387,0,0,0,1
lamp,2025-03-09 22:39:52,10387,0,0,0,1
lamp,2025-03-09 22:40:03,10537,0,0,0,1
lamp,2025-03-09 22:40:14,10416,0,0,0,1
lamp,2025-03-09 22:40:25,10503,0,0,0,1
lamp,2025-03-09 22:40:36,10462,0,0,0,1
lamp,2025-03-09 22:40:47,10245,0,0,0,1
lamp,2025-03-09 22:40:57,10585,0,0,0,1
lamp,2025-03-09 22:41:08,10398,0,0,0,1
lamp,2025-03-09 22:41:18,10540,0,0,0,1
lamp,2025-03-09 22:41:29,10401,0,0,0,1
lamp,2025-03-09 22:41:39,10517,0,0,0,1
lamp,2025-03-09 22:41:49,10485,0,0,0,1
lamp,2025-03-09 22:42:00,10592,0,0,0,1
lamp,2025-03-09 22:42:10,10583,0,0,0,1
lamp,2025-03-09 22:42:20,10540,0,0,0,1
lamp,2025-03-09 22:42:31,10566,0,0,0,1
lamp,2025-03-09 22:42:41,10471,0,0,0,1
lamp,2025-03-09 22:42:52,10226,0,0,0,1
lamp,2025-03-09 22:43:04,10228,0,0,0,1
lamp,2025-03-09 22:43:14,10446,0,0,0,1
lamp,2025-03-09 22:43:25,10517,0,0,0,1
lamp,2025-03-09 22:43:36,10553,0,0,0,1
lamp,2025-03-09 22:43:47,10566,0,0,0,1
lamp,2025-03-09 22:43:58,10478,0,0,0,1
lamp,2025-03-09 22:44:09,10431,0,0,0,1
lamp,2025-03-09 22:44:19,10196,0,0,0,1
lamp,2025-03-09 22:44:30,10328,0,0,0,1
lamp,2025-03-09 22:44:40,10311,0,0,0,1
lamp,2025-03-09 22:44:51,10317,0,0,0,1
lamp,2025-03-09 22:45:01,10322,0,0,0,1
lamp,2025-03-09 22:45:11,10365,0,0,0,1
lamp,2025-03-09 22:45:22,10540,0,0,0,1
lamp,2025-03-09 22:45:33,10452,0,0,0,1
lamp,2025-03-09 22:45:43,10524,0,0,0,1
lamp,2025-03-09 22:45:53,10468,0,0,0,1
lamp,2025-03-09 22:46:07,10365,0,0,0,1
lamp,2025-03-09 22:46:17,10303,0,0,0,1
lamp,2025-03-09 22:46:28,10698,0,0,0,1
lamp,2025-03-09 22:46:39,10706,0,0,0,1
lamp,2025-03-09 22:46:50,10514,0,0,0,1
lamp,2025-03-09 22:47:01,10302,0,0,0,1
lamp,2025-03-09 22:47:11,10325,0,0,0,1
lamp,2025-03-09 22:47:25,10760,0,0,0,1
lamp,2025-03-09 22:47:36,10282,0,0,0,1
lamp,2025-03-09 22:47:46,10661,0,0,0,1
lamp,2025-03-09 22:47:57,10126,0,0,0,1
lamp,2025-03-09 22:48:07,10533,0,0,0,1
lamp,2025-03-09 22:48:18,10318,0,0,0,1
lamp,2025-03-09 22:48:28,10461,0,0,0,1
lamp,2025-03-09 22:48:39,10299,0,0,0,1
lamp,2025-03-09 22:48:51,10603,0,0,0,1
lamp,2025-03-09 22:49:01,10500,0,0,0,1
lamp,2025-03-09 22:49:11,10817,0,0,0,1
lamp,2025-03-09 22:49:23,10854,0,0,0,1
lamp,2025-03-09 22:49:35,10556,0,0,0,1
lamp,2025-03-09 22:49:45,10504,0,0,0,1
lamp,2025-03-09 22:49:56,10256,0,0,0,1
lamp,2025-03-09 22:50:07,10440,0,0,0,1
lamp,2025-03-09 22:50:18,10435,0,0,0,1
lamp,2025-03-09 22:50:28,10315,0,0,0,1
lamp,2025-03-09 22:50:38,10259,0,0,0,1
lamp,2025-03-09 22:50:49,10546,0,0,0,1
lamp,2025-03-09 22:51:00,10152,0,0,0,1
lamp,2025-03-09 22:51:10,10236,0,0,0,1
lamp,2025-03-09 22:51:21,10462,0,0,0,1
lamp,2025-03-09 22:51:31,10024,0,0,0,1
lamp,2025-03-09 22:51:42,10283,0,0,0,1
lamp,2025-03-09 22:51:52,10095,0,0,0,1
lamp,2025-03-09 22:52:02,10325,0,0,0,1
lamp,2025-03-09 22:52:13,10419,0,0,0,1
lamp,2025-03-09 22:52:24,10185,0,0,0,1
lamp,2025-03-09 22:52:35,10447,0,0,0,1
lamp,2025-03-09 22:52:46,10390,0,0,0,1
lamp,2025-03-09 22:52:56,10461,0,0,0,1
